rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9
5,0.734041012,0.044827866,0.010052209,0.024265121,0.020979817,0.015573032,0.007835611,-0.01396029,-0.000164037
5,0.672478818,0.039638491,0.008769652,0.0210911,0.018164552,0.013577496,0.006979552,-0.013244904,-0.000196193
5,0.666457538,0.03945573,0.008764928,0.021116711,0.018254124,0.01369253,0.007036678,-0.013228851,-0.000186183
5,0.606053216,0.033340793,0.007041751,0.016585825,0.013559276,0.00925268,0.004289222,-0.006632092,-5.07E-05
5,0.39047868,0.014318644,0.002134967,0.004168673,0.001816983,-0.00034141,-0.000830089,0.002906681,5.50E-05
5,0.586055034,0.032148917,0.006846871,0.016227394,0.013552202,0.009751083,0.004879945,-0.009032157,-0.00013355
5,0.658936452,0.039122946,0.00873558,0.021105685,0.018390383,0.014007302,0.007325016,-0.014211156,-0.000214724
5,0.632166086,0.036427181,0.007979013,0.019119778,0.016340206,0.012077,0.006133444,-0.01135128,-0.000155505
1,-0.031560537,-0.022650388,-0.007403643,-0.020003086,-0.021188604,-0.019507945,-0.011379176,0.02415276,0.000373255
5,0.797794018,0.050251159,0.011450293,0.027822087,0.024431724,0.018616206,0.009651709,-0.018280516,-0.000259714
1,-0.025806429,-0.024538596,-0.00822556,-0.022419287,-0.024175142,-0.022760629,-0.013510037,0.029308775,0.000466633
3,0.019026693,-0.018901532,-0.00653432,-0.017899059,-0.019392736,-0.018247657,-0.010794086,0.023262875,0.000365964
5,0.629328605,0.03418254,0.007074762,0.016476329,0.013036482,0.008307392,0.003515603,-0.004331763,2.51E-06
1,-0.020567063,-0.024034735,-0.008089777,-0.022069634,-0.023831147,-0.022461837,-0.013340149,0.028952294,0.00046098
5,0.811894941,0.050476758,0.011335179,0.02733725,0.023525579,0.017258075,0.008563585,-0.014918098,-0.000169951
5,0.612570468,0.033579281,0.007049142,0.016545748,0.013388858,0.008937833,0.004021959,-0.005783405,-2.81E-05
5,0.528480015,0.025340093,0.004799117,0.010721019,0.007596726,0.003855092,0.001128614,0.000181764,5.63E-05
5,0.843355582,0.054975398,0.012781402,0.031311731,0.028001705,0.021882068,0.0115851,-0.022528141,-0.000329487
5,0.473575181,0.021380225,0.003927635,0.008682738,0.006054886,0.003125514,0.001049971,-0.000807865,8.53E-07
5,0.802516329,0.051469999,0.011887085,0.029055621,0.025875673,0.020135229,0.010635178,-0.020647513,-0.000302144
5,0.213255322,-0.001875411,-0.002146261,-0.006788255,-0.008845094,-0.009508821,-0.006016988,0.013765317,0.000227929
4,0.621826992,0.035708131,0.007830224,0.018786082,0.016127309,0.012051722,0.006210902,-0.011839962,-0.00017482
5,0.48952932,0.022491713,0.0041396,0.009122044,0.006216471,0.002843074,0.000618066,0.001164518,7.48E-05
1,-0.018643139,-0.022408009,-0.00746854,-0.02029601,-0.021735119,-0.020267218,-0.011935856,0.025638478,0.000402946
5,0.493936366,0.023411587,0.004482473,0.010116464,0.007469393,0.004341517,0.001722828,-0.002110858,-1.39E-05
5,0.081631354,-0.012361165,-0.004706651,-0.013132554,-0.014587983,-0.013968282,-0.00832965,0.018080102,0.000287412
5,0.074248866,-0.013423659,-0.005035015,-0.014016147,-0.015529152,-0.014849722,-0.008848099,0.019162474,0.000301434
5,0.590396468,0.032672783,0.007001517,0.01663764,0.013977059,0.010132813,0.005093509,-0.009424728,-0.000135584
2,-0.032936286,-0.021799985,-0.007050934,-0.018977765,-0.019944017,-0.018176005,-0.010516583,0.022092404,0.000336552
5,0.594241274,0.032632377,0.006931934,0.016398753,0.013613214,0.009661944,0.004750372,-0.008486591,-0.000115297
5,0.73947613,0.044898166,0.010008243,0.02408891,0.020672622,0.015149786,0.007521399,-0.013098083,-0.000145832
5,0.760939823,0.047920296,0.010984986,0.026783948,0.023744565,0.018397695,0.00969817,-0.018820049,-0.000276518
5,0.648304332,0.038511352,0.008630125,0.020894834,0.018314603,0.014101042,0.007456664,-0.014715586,-0.000228398
5,0.681519073,0.041112402,0.009255922,0.02243459,0.019683696,0.01513278,0.007976206,-0.015645635,-0.000240838
5,0.769848643,0.046766643,0.010382532,0.024933781,0.021274788,0.015460674,0.007635449,-0.013325426,-0.000158714
5,0.773455324,0.048200182,0.01093496,0.02653166,0.023239401,0.017672236,0.009160714,-0.017393248,-0.00025006
5,0.65371333,0.0389006,0.0087188,0.021108094,0.018494911,0.014229026,0.007519803,-0.01483799,-0.000231088
5,0.487314924,0.023074568,0.004413415,0.009947118,0.007289099,0.004091488,0.001483168,-0.001100392,2.79E-05
5,0.728233848,0.043478268,0.009569186,0.022896627,0.019357624,0.013817641,0.006659831,-0.010943309,-0.000100603
5,0.617008764,0.035290952,0.007721018,0.018506743,0.015854357,0.011813931,0.006074846,-0.011555145,-0.000170755
5,0.694612765,0.040621463,0.00884637,0.021080439,0.017663943,0.012452396,0.00593356,-0.009565112,-8.28E-05
5,0.783041011,0.048949875,0.011098455,0.026904023,0.023478027,0.017670224,0.009019351,-0.016523116,-0.000212209
5,0.761694196,0.047669976,0.0108595,0.026394515,0.023201868,0.017695886,0.009161538,-0.017188637,-0.000231996
5,0.734037535,0.044457961,0.009898091,0.023812405,0.020413503,0.014936262,0.007404255,-0.012863524,-0.00014256
3,0.100529907,-0.012092522,-0.004824963,-0.013615629,-0.015417805,-0.015055641,-0.009095102,0.020009426,0.000321712
5,0.753104131,0.046901914,0.010663964,0.025905278,0.02275837,0.017374572,0.009023413,-0.017089346,-0.000238874
5,0.571475521,0.029361077,0.005868207,0.013458547,0.010252522,0.006102754,0.002365661,-0.002235169,2.62E-05
5,0.589825054,0.031021691,0.006304389,0.014571559,0.011327408,0.00701432,0.00287319,-0.003264246,1.12E-05
5,0.432081623,0.018259851,0.00319824,0.006911888,0.004533456,0.002049074,0.000547323,-3.88E-05,7.24E-06
5,0.719263788,0.043713231,0.009817387,0.023741862,0.020676199,0.015650122,0.008105131,-0.015440349,-0.000225501
5,0.568340871,0.029764033,0.006073693,0.01408319,0.011065211,0.007026274,0.002981891,-0.003723874,1.81E-06
5,0.730612228,0.044995272,0.010189402,0.024725689,0.021696463,0.016589492,0.008657674,-0.016618044,-0.000242497
5,0.525924314,0.026034378,0.005111326,0.011646455,0.008756119,0.005130682,0.001964668,-0.00180887,2.36E-05
5,0.603610051,0.03228422,0.006635773,0.015414895,0.012131655,0.007670046,0.003215023,-0.003841562,8.71E-06
5,0.653407347,0.038305488,0.00847006,0.020373082,0.017557368,0.013131957,0.006741651,-0.012686746,-0.00017994
5,0.83069479,0.053423463,0.012312323,0.030051132,0.026646881,0.020567663,0.010772304,-0.020644815,-0.000296065
5,0.699135912,0.040265155,0.008646803,0.020467536,0.016862223,0.01155297,0.005347411,-0.008223268,-6.47E-05
5,0.74836106,0.04694643,0.010759317,0.026242749,0.023304868,0.018144513,0.009629386,-0.018949807,-0.000288768
5,0.818693898,0.052531074,0.012103085,0.029540605,0.026198082,0.020225252,0.010590133,-0.020255606,-0.000287325
5,0.68509043,0.039289742,0.00844687,0.020023155,0.016592852,0.011559827,0.005495713,-0.009071809,-9.85E-05
5,0.433279844,0.017230244,0.002739699,0.005535937,0.002733133,-0.000112513,-0.001013868,0.004375017,0.000115739
5,0.705879965,0.042669225,0.009560325,0.023098779,0.020071863,0.015132127,0.00779732,-0.014689576,-0.000207396
5,0.598534737,0.032542235,0.006817003,0.015998442,0.012965604,0.008725421,0.003989063,-0.006024833,-4.31E-05
5,0.64336128,0.037777627,0.008391503,0.020236911,0.017570118,0.013331067,0.006955567,-0.013470828,-0.000203443
4,0.127852446,-0.008120694,-0.003571919,-0.010208545,-0.01168808,-0.01138578,-0.006812256,0.014697331,0.000226476
5,0.783416788,0.049581408,0.01136066,0.027677288,0.024460944,0.018816738,0.00983142,-0.018767742,-0.000265767
5,0.638023324,0.036719063,0.008020265,0.019188715,0.016329119,0.011975844,0.006033335,-0.011025769,-0.000147895
1,-0.027956771,-0.022387362,-0.007342249,-0.019853555,-0.021058068,-0.019411227,-0.0113309,0.024067481,0.000372216
3,-0.023698234,-0.021079849,-0.006878257,-0.018553721,-0.019569422,-0.017898814,-0.010381357,0.021871824,0.000334662
5,0.750486939,0.046942858,0.010725965,0.026122271,0.023107896,0.017870103,0.009416996,-0.018315056,-0.000272502
5,0.781368744,0.049466047,0.011348374,0.027669013,0.024512625,0.018954968,0.009969141,-0.019283872,-0.000282687
5,0.705309439,0.043045396,0.009721334,0.023572195,0.020659422,0.015775144,0.00821729,-0.015680123,-0.000222864
5,0.693122753,0.041823797,0.009382839,0.022690621,0.019770864,0.014980664,0.007757985,-0.014714663,-0.000208912
5,0.708063422,0.041878083,0.009209135,0.022057376,0.018759144,0.013663186,0.006813495,-0.012243253,-0.000161801
5,0.855394944,0.055865068,0.012980355,0.031780357,0.028362517,0.022059068,0.011607568,-0.022294977,-0.000315547
5,0.73112491,0.045056651,0.010213503,0.024799174,0.021802119,0.016742255,0.008788321,-0.017079889,-0.000258028
3,0.084279262,-0.013316254,-0.005108464,-0.014299299,-0.015991079,-0.015434198,-0.009251223,0.020158881,0.000319152
5,0.818731262,0.052558492,0.012113549,0.029570509,0.026233554,0.020262682,0.010614295,-0.020313519,-0.000288376
5,0.611412277,0.033348707,0.006975273,0.016347397,0.01318555,0.008774947,0.003952492,-0.00577803,-3.59E-05
5,0.725785036,0.044819969,0.010187803,0.024770861,0.021854079,0.01687907,0.008908067,-0.017441352,-0.000265864
5,0.788724511,0.049988829,0.011465021,0.027946043,0.024737736,0.019100436,0.010032136,-0.019379433,-0.000284505
1,-0.023584224,-0.023539133,-0.00785659,-0.021374384,-0.022955639,-0.021496914,-0.012705602,0.027417426,0.000433492
5,0.601118011,0.031946791,0.006530752,0.015130399,0.01182253,0.007369969,0.003032015,-0.003436697,1.47E-05
5,0.631485742,0.035211784,0.007492173,0.017708108,0.014620716,0.010212392,0.004911335,-0.008403301,-0.000104308
2,-0.022784073,-0.023204539,-0.007733398,-0.021025567,-0.022548305,-0.02107391,-0.012435575,0.026778968,0.000422123
5,0.545054026,0.027047901,0.005267999,0.011931718,0.008781296,0.004842182,0.001645921,-0.000672856,5.45E-05
5,0.265337542,0.002781298,-0.000947063,-0.003761969,-0.006014947,-0.00726455,-0.00487222,0.01186606,0.000217611
3,-0.001176204,-0.019753754,-0.006622945,-0.017991384,-0.019205084,-0.017778705,-0.010393438,0.022082999,0.000340823
5,0.618392032,0.034023701,0.007180288,0.016912653,0.013853515,0.009562683,0.004549395,-0.007664208,-9.31E-05
5,0.640580111,0.036020714,0.007684038,0.018164428,0.01496159,0.010313818,0.004830047,-0.007638231,-6.62E-05
2,0.013278098,-0.019328534,-0.00663502,-0.018145702,-0.019612145,-0.018419239,-0.010887928,0.02347162,0.000370837
5,0.783440553,0.049530513,0.011343268,0.027630913,0.024416385,0.01878893,0.009826617,-0.018811261,-0.000268903
5,0.73766884,0.045796131,0.01043043,0.025376443,0.022411311,0.017322097,0.009142659,-0.017891934,-0.000272337
5,0.745415107,0.046819646,0.010746132,0.026229424,0.023334853,0.018219534,0.009694357,-0.01914534,-0.000293089
5,0.809376923,0.051008169,0.01158955,0.028105539,0.024526127,0.018421803,0.009369066,-0.017025454,-0.0002138
4,0.605394586,0.032080547,0.006554597,0.015195759,0.011931774,0.007602112,0.003284218,-0.004534393,-2.91E-05
5,0.822660583,0.051836678,0.011745025,0.02843412,0.024687236,0.018348058,0.009209613,-0.01629016,-0.000188572
1,-0.02884614,-0.023628826,-0.007828047,-0.021250722,-0.022732483,-0.021194221,-0.012487297,0.026847526,0.000422555
5,0.848626033,0.054727349,0.012591784,0.030689292,0.027078485,0.020655862,0.010647526,-0.019721073,-0.000255835
5,0.649744595,0.038442099,0.008580184,0.020733529,0.018083424,0.013808823,0.007243298,-0.014120372,-0.0002147
5,0.344602684,0.010451688,0.001158278,0.001714559,-0.000475695,-0.002203562,-0.001833531,0.00487235,8.34E-05
1,-0.021989967,-0.022947348,-0.0076418,-0.020768722,-0.022253525,-0.020773084,-0.012245496,0.026332928,0.000414136
2,-0.028905131,-0.021915253,-0.007146597,-0.019286099,-0.020373879,-0.018687307,-0.010867116,0.022977333,0.000353337
5,0.76719438,0.048325858,0.011067296,0.026969282,0.023871631,0.018447424,0.00970124,-0.018774089,-0.000275779
5,0.596065174,0.032428291,0.006815045,0.016030409,0.013095934,0.009004952,0.004262159,-0.007075722,-8.03E-05
5,0.786660016,0.049297634,0.011199117,0.027174868,0.023780378,0.018002146,0.009259652,-0.017254468,-0.000234008
5,0.75928071,0.04715101,0.010686719,0.025921458,0.022688446,0.017222778,0.008899923,-0.016749929,-0.000232893
2,-0.031483334,-0.022360328,-0.007289868,-0.019676332,-0.020799059,-0.019097136,-0.011115212,0.023526802,0.000362184
1,-0.032205844,-0.022827906,-0.007466436,-0.020179156,-0.021391135,-0.019715637,-0.011510858,0.024462038,0.000378707
5,0.628006879,0.035157296,0.007518726,0.017819068,0.014823095,0.010502979,0.005134028,-0.009042265,-0.000118942
5,0.576516423,0.030450041,0.006248672,0.014526206,0.011490056,0.007393909,0.003197647,-0.004226179,-9.05E-06
5,0.701776203,0.041369665,0.009077146,0.021717364,0.018412623,0.013320626,0.006580809,-0.011570932,-0.00014234
5,0.772617837,0.04875607,0.011173444,0.027234107,0.024116234,0.018644603,0.009807232,-0.018979833,-0.000278462
5,0.787623561,0.050013434,0.011487587,0.028018403,0.024834824,0.019203609,0.010091266,-0.019465508,-0.000282557
5,0.563782006,0.030733287,0.006563625,0.015595082,0.013133895,0.00962098,0.004912827,-0.009384615,-0.000144814
5,0.75750598,0.047603286,0.01090459,0.026584333,0.023569883,0.018286425,0.009664697,-0.018880943,-0.000283396
5,0.643384083,0.036723884,0.007932565,0.018861683,0.015763542,0.011129221,0.005336227,-0.00875205,-8.08E-05
5,0.858817572,0.055320801,0.012705774,0.030941694,0.027250534,0.020742311,0.010684516,-0.01984079,-0.000263131
5,0.741761488,0.044780259,0.009925306,0.023821506,0.020289263,0.014662478,0.007162695,-0.012081745,-0.000121601
5,0.699286097,0.041758882,0.009282833,0.02235645,0.01929349,0.014427069,0.007401884,-0.013960362,-0.000203227
5,0.80665386,0.051118563,0.011681247,0.028410271,0.024987025,0.019047104,0.009855249,-0.018514567,-0.000254315
5,0.443825497,0.018507262,0.00313838,0.006628107,0.003971429,0.001211463,-0.000106756,0.001885522,5.38E-05
5,0.720453155,0.043907079,0.009869468,0.023868501,0.020767724,0.015649683,0.008039191,-0.01499754,-0.000204365
5,0.421797559,0.015958073,0.002390063,0.004639407,0.001883922,-0.000753064,-0.001292924,0.004554292,9.94E-05
5,0.511595723,0.024074047,0.004495866,0.009971156,0.006909606,0.003282441,0.000791693,0.001016056,7.79E-05
5,0.764448239,0.048039266,0.010984823,0.026750009,0.023636978,0.01821026,0.009542408,-0.018335544,-0.000264006
5,0.472655629,0.020480338,0.003547357,0.007549883,0.004578069,0.001334489,-0.000264214,0.003011898,9.96E-05
5,0.627070073,0.035228262,0.007537893,0.017853915,0.01479241,0.010318403,0.004899033,-0.007945731,-7.35E-05
5,0.78032296,0.048929327,0.011134981,0.027045964,0.023733165,0.018060424,0.00934371,-0.017589562,-0.000243924
5,0.588712282,0.031773975,0.006627466,0.015523539,0.012516448,0.008333017,0.003749215,-0.005407206,-2.67E-05
5,0.587926972,0.032777573,0.007071645,0.016856417,0.01426458,0.010445682,0.005286514,-0.009807273,-0.000137336
5,0.667665326,0.03986903,0.008928329,0.021596313,0.018866451,0.014425237,0.007572325,-0.014787911,-0.00022692
5,0.096494471,-0.010572877,-0.004175461,-0.011716479,-0.0130959,-0.012566623,-0.007490638,0.016239403,0.00025862
5,0.607089808,0.033129514,0.006961255,0.016367685,0.013351358,0.009151121,0.004316926,-0.007137126,-8.12E-05
1,-0.029859693,-0.022795229,-0.007480432,-0.020236146,-0.021488274,-0.019841828,-0.011599378,0.024685945,0.000382845
5,0.669661351,0.038908486,0.008483735,0.020249156,0.017073415,0.012230699,0.005963579,-0.010147913,-0.000109132
5,0.792091231,0.04970792,0.011285454,0.027366686,0.023888752,0.017963218,0.009147046,-0.016641569,-0.000208097
5,0.649811916,0.037697791,0.008266567,0.019807587,0.016909498,0.0124553,0.006299355,-0.011584969,-0.000157813
5,0.742654621,0.045603506,0.010274751,0.024865243,0.021659395,0.016343698,0.008410567,-0.015772632,-0.000219949
3,-0.028671503,-0.022271658,-0.007290879,-0.019703574,-0.020877465,-0.01922383,-0.011213739,0.023802694,0.000367931
5,0.745069645,0.046484299,0.010610893,0.025834713,0.022844676,0.017668029,0.009317623,-0.0181648,-0.000272433
5,0.663111085,0.03773066,0.008077842,0.019107754,0.01572886,0.010763384,0.004961576,-0.007466785,-4.69E-05
5,0.889017736,0.058130433,0.013452663,0.03285481,0.029108893,0.022318757,0.011553475,-0.021536514,-0.000283655
5,0.640078686,0.036191762,0.007776061,0.01845734,0.015391847,0.010909148,0.005310413,-0.009202245,-0.000113193
5,0.609240779,0.033799859,0.007215331,0.017101258,0.014255047,0.010181181,0.005039992,-0.009130808,-0.000129333
5,0.714899628,0.042474319,0.009339793,0.022349281,0.018917027,0.013564602,0.006588144,-0.011043832,-0.000110986
5,0.451128112,0.018528128,0.003034665,0.00624203,0.003316417,0.00026717,-0.000856767,0.004207568,0.00011688
5,0.853912294,0.055828604,0.012983102,0.031798656,0.028401243,0.022109582,0.011639334,-0.022348946,-0.000314886
5,0.626260909,0.034534246,0.007284446,0.01714757,0.014013835,0.009618195,0.004540372,-0.007526421,-8.78E-05
5,0.651868511,0.036495208,0.007734613,0.018222013,0.014874707,0.010095988,0.004656188,-0.007208954,-6.23E-05
5,0.849842532,0.055408268,0.012870363,0.031512205,0.028135912,0.02191929,0.011564908,-0.022353558,-0.000322678
5,0.655270357,0.037418992,0.008059198,0.019127916,0.015900293,0.01110637,0.005259785,-0.00843087,-7.30E-05
4,0.572522899,0.031142904,0.0066135,0.015661897,0.013065429,0.009394882,0.004698041,-0.008657195,-0.00012458
5,0.418695456,0.017115114,0.002881178,0.006068907,0.003606392,0.001031515,-0.000197101,0.002268252,7.75E-05
5,0.78479428,0.049547607,0.01132392,0.027551872,0.024264444,0.018541582,0.009612471,-0.018075692,-0.00024594
1,-0.011909549,-0.022162502,-0.007453067,-0.020304264,-0.021840249,-0.020461835,-0.012089815,0.026063816,0.000411264
5,0.691398581,0.041985049,0.009475436,0.022980762,0.020172127,0.015479346,0.008122482,-0.015749338,-0.000234178
5,0.768687263,0.047696625,0.01078268,0.026116206,0.022765327,0.017145896,0.008781356,-0.01626009,-0.000217575
1,-0.028263604,-0.024611775,-0.008224141,-0.022395256,-0.024109744,-0.022658008,-0.01343169,0.029094146,0.000462303
5,0.789952228,0.050185056,0.011527319,0.028114539,0.024916889,0.019261343,0.010118212,-0.019507143,-0.000282927
5,0.753904097,0.047089989,0.010735545,0.026113689,0.023021443,0.017686196,0.009249294,-0.01773676,-0.000255185
5,0.660914303,0.037356094,0.007956143,0.018775247,0.015365538,0.010417236,0.004759058,-0.007066576,-4.36E-05
5,0.223138553,-0.001030469,-0.001929654,-0.006239802,-0.008321895,-0.009066687,-0.00576763,0.01323414,0.000218649
1,-0.026953376,-0.023650458,-0.007859459,-0.021355792,-0.02288436,-0.021377071,-0.012612055,0.027155712,0.000427979
5,0.808562072,0.050641132,0.011458699,0.027742371,0.024127245,0.018061832,0.009182712,-0.016796055,-0.000220505
5,0.149196875,-0.00730085,-0.003519255,-0.010240249,-0.012072999,-0.012131038,-0.007428389,0.016518687,0.00026703
5,0.484727565,0.021780731,0.003913445,0.008505323,0.005537556,0.002171355,0.000199363,0.002136092,9.18E-05
5,0.649636016,0.038503976,0.008607389,0.020814329,0.018186054,0.013925416,0.007322547,-0.014321725,-0.000218592
